postcode,lad_code,region_code
NG3 6BL,E07000173,E12000004
NG17 8HR,E07000170,E12000004
NG4 1GX,E07000173,E12000004
NG4 1JR,E07000173,E12000004
NG9 3GT,E07000172,E12000004
NG14 6FH,E07000173,E12000004
NG2 7UL,E07000176,E12000004
NG17 2QJ,E07000170,E12000004
NG17 8PN,E07000170,E12000004
NG22 9XW,E07000175,E12000004
NG9 5GB,E07000172,E12000004
NG9 5PB,E07000172,E12000004
NG9 6AL,E07000172,E12000004
NG16 2GX,E07000172,E12000004
NG2 4AP,E06000018,E12000004
NG2 7TD,E07000176,E12000004
NG21 0DU,E07000175,E12000004
NG17 2DJ,E07000170,E12000004
NG21 9QL,E07000175,E12000004
NG22 8JD,E07000175,E12000004
NG4 4FJ,E07000173,E12000004
NG15 9AD,E07000173,E12000004
S80 1QF,E07000171,E12000004
S80 1RZ,E07000171,E12000004
NG8 5HZ,E06000018,E12000004
NG3 1NN,E06000018,E12000004
NG6 8UL,E07000173,E12000004
S81 0PP,E07000171,E12000004
S81 9NJ,E07000171,E12000004
NG12 4GG,E07000176,E12000004
NG13 8HX,E07000176,E12000004
NG3 4JF,E06000018,E12000004
S81 8FW,E07000171,E12000004
NG17 7DL,E07000170,E12000004
NG9 3DP,E07000172,E12000004
NG14 5FN,E07000173,E12000004
NG21 0AZ,E07000175,E12000004
S80 2HD,E07000171,E12000004
NG8 5AZ,E06000018,E12000004
NG12 4HQ,E07000176,E12000004
NG18 6BF,E07000174,E12000004
NG25 0LY,E07000175,E12000004
NG3 7AT,E06000018,E12000004
NG5 5NG,E06000018,E12000004
NG5 6DY,E06000018,E12000004
S81 0NL,E07000171,E12000004
S80 3AL,E07000171,E12000004
S80 3AP,E07000171,E12000004
NG7 5DR,E06000018,E12000004
NG18 4XA,E07000174,E12000004
NG25 0ED,E07000175,E12000004
NG3 4QQ,E06000018,E12000004
NG3 5RF,E07000173,E12000004
NG3 6GG,E07000173,E12000004
NG5 9AY,E06000018,E12000004
S81 8BX,E07000171,E12000004
LE12 6NQ,E07000176,E12000004
NG8 1BB,E06000018,E12000004
NG8 1JY,E06000018,E12000004
NG8 3BY,E06000018,E12000004
NG15 7DL,E07000170,E12000004
NG5 8FL,E07000173,E12000004
NG17 3DN,E07000170,E12000004
NG3 3AU,E06000018,E12000004
NG7 1EF,E06000018,E12000004
NG7 6GU,E06000018,E12000004
NG8 2TR,E06000018,E12000004
NG8 6AZ,E06000018,E12000004
S81 9EX,E07000171,E12000004
NG15 8GH,E07000170,E12000004
NG15 9FF,E07000173,E12000004
NG22 9AT,E07000175,E12000004
NG23 5JJ,E07000176,E12000004
NG23 6JQ,E07000175,E12000004
NG6 8HU,E06000018,E12000004
NG7 1AB,E06000018,E12000004
NG17 7RE,E07000170,E12000004
NG24 4EY,E07000175,E12000004
NG3 5RU,E07000173,E12000004
NG3 6PA,E07000173,E12000004
NG3 7AX,E06000018,E12000004
NG7 4BR,E06000018,E12000004
NG8 1PJ,E06000018,E12000004
NG14 6AR,E07000175,E12000004
NG15 6EJ,E07000170,E12000004
NG16 1BP,E07000172,E12000004
NG16 2XB,E07000172,E12000004
NG22 0ND,E07000171,E12000004
NG5 6RA,E07000173,E12000004
NG6 8WQ,E07000172,E12000004
NG4 1BL,E07000173,E12000004
NG18 5LS,E07000174,E12000004
NG19 8PW,E07000174,E12000004
NG9 1FN,E07000172,E12000004
NG9 2QN,E07000172,E12000004
NG2 4DE,E06000018,E12000004
NG2 6ND,E07000176,E12000004
NG5 2AE,E06000018,E12000004
NG24 2PW,E07000175,E12000004
NG24 4RU,E07000175,E12000004
NG14 5AP,E07000173,E12000004
NG24 1UQ,E07000175,E12000004
NG12 3NF,E07000176,E12000004
NG12 3JF,E07000176,E12000004
NG12 4DE,E07000176,E12000004
NG13 8GU,E07000176,E12000004
NG4 3PA,E07000173,E12000004
NG1 2AR,E06000018,E12000004
NG18 4QQ,E07000174,E12000004
NG19 6EN,E07000174,E12000004
NG9 3EJ,E07000172,E12000004
NG9 4JQ,E07000172,E12000004
NG9 7HS,E07000172,E12000004
S80 2NU,E07000171,E12000004
NG1 1QN,E06000018,E12000004
NG19 6AJ,E07000174,E12000004
NG19 6AQ,E07000174,E12000004
NG14 6GT,E07000173,E12000004
NG2 7UX,E07000176,E12000004
NG4 3PX,E07000173,E12000004
NG5 1FL,E06000018,E12000004
NG24 2LH,E07000175,E12000004
NG3 4HN,E06000018,E12000004
NG8 2SP,E06000018,E12000004
NG14 6SZ,E07000173,E12000004
NG15 8JQ,E07000173,E12000004
NG20 9PR,E07000174,E12000004
NG5 1DJ,E06000018,E12000004
NG5 2ES,E06000018,E12000004
NG24 2PS,E07000175,E12000004
NG3 7BY,E06000018,E12000004
NG7 5PU,E06000018,E12000004
NG8 2AZ,E06000018,E12000004
NG8 6FG,E06000018,E12000004
NG18 5BQ,E07000174,E12000004
NG9 1DP,E07000172,E12000004
NG9 3SZ,E07000172,E12000004
NG9 8GD,E07000172,E12000004
NG20 0DD,E07000174,E12000004
S80 3FN,E07000171,E12000004
NG17 2HF,E07000170,E12000004
NG25 0TP,E07000175,E12000004
NG3 4JE,E06000018,E12000004
NG3 5PH,E06000018,E12000004
NG19 8JF,E07000174,E12000004
NG9 1PX,E07000172,E12000004
NG9 3PQ,E07000172,E12000004
NG16 2EP,E07000172,E12000004
NG3 5GE,E06000018,E12000004
NG12 5EU,E07000176,E12000004
NG12 5HR,E07000176,E12000004
NG13 8EX,E07000176,E12000004
NG13 8ZT,E07000176,E12000004
S81 8WD,E07000171,E12000004
NG11 9EH,E06000018,E12000004
NG12 2NL,E07000176,E12000004
NG12 4DW,E07000176,E12000004
NG23 7JN,E07000175,E12000004
NG5 9BD,E06000018,E12000004
NG18 2RZ,E07000174,E12000004
NG18 4LF,E07000174,E12000004
NG19 6SE,E07000174,E12000004
NG19 9GG,E07000174,E12000004
NG9 3DJ,E07000172,E12000004
NG9 3LQ,E07000172,E12000004
S81 7NZ,E07000171,E12000004
NG22 9WA,E07000175,E12000004
NG24 1LU,E07000175,E12000004
NG6 9JT,E06000018,E12000004
NG12 2JB,E07000176,E12000004
NG22 8EP,E07000175,E12000004
NG23 7QT,E07000175,E12000004
NG17 8QA,E07000170,E12000004
NG25 0UT,E07000175,E12000004
NG3 2PD,E06000018,E12000004
NG7 3AF,E06000018,E12000004
NG7 5QT,E06000018,E12000004
NG7 7NB,E06000018,E12000004
NG11 8HR,E06000018,E12000004
NG2 7DF,E07000176,E12000004
NG20 8XL,E07000174,E12000004
NG4 2JH,E07000173,E12000004
NG17 7LX,E07000170,E12000004
NG24 3NY,E07000175,E12000004
NG3 2HB,E06000018,E12000004
NG3 6AJ,E07000173,E12000004
NG4 3FG,E07000173,E12000004
NG4 4QL,E07000173,E12000004
NG9 8PJ,E07000172,E12000004
S80 3HS,E07000171,E12000004
S80 3LW,E07000171,E12000004
LE12 5PA,E07000176,E12000004
NG17 5HD,E07000170,E12000004
NG24 4FJ,E07000175,E12000004
NG7 1BX,E06000018,E12000004
NG8 4PZ,E06000018,E12000004
NG8 5RS,E06000018,E12000004
NG11 9FQ,E06000018,E12000004
NG2 2JE,E06000018,E12000004
NG2 6BA,E07000176,E12000004
NG16 2AW,E07000172,E12000004
NG16 3GW,E07000172,E12000004
NG15 6ND,E07000170,E12000004
NG15 6RG,E07000170,E12000004
NG22 9JH,E07000175,E12000004
NG5 8TU,E07000173,E12000004
NG6 8SU,E06000018,E12000004
NG23 5PJ,E07000175,E12000004
NG24 1RA,E07000175,E12000004
S81 7LP,E07000171,E12000004
NG18 5SN,E07000174,E12000004
NG24 3LT,E07000175,E12000004
NG24 4HA,E07000175,E12000004
NG12 5SN,E07000176,E12000004
NG13 8SQ,E07000176,E12000004
NG9 3LL,E07000172,E12000004
S80 3GP,E07000171,E12000004
LE12 5RP,E07000176,E12000004
NG14 6HF,E07000173,E12000004
NG16 1AR,E07000172,E12000004
NG16 3BW,E07000172,E12000004
NG22 9HU,E07000175,E12000004
NG22 9PY,E07000175,E12000004
NG5 9BE,E06000018,E12000004
S81 7QH,E07000171,E12000004
NG1 1BQ,E06000018,E12000004
NG21 0WL,E07000175,E12000004
NG22 9HP,E07000175,E12000004
NG23 6DL,E07000175,E12000004
NG23 6RN,E07000171,E12000004
NG23 7BX,E07000175,E12000004
NG5 8RW,E07000173,E12000004
NG11 6AQ,E07000176,E12000004
NG19 6NL,E07000174,E12000004
NG3 2GR,E06000018,E12000004
NG9 2GX,E07000172,E12000004
NG9 7DS,E07000172,E12000004
NG17 2AQ,E07000170,E12000004
NG11 8FN,E06000018,E12000004
NG12 3EU,E07000176,E12000004
NG13 8FX,E07000176,E12000004
NG18 1QB,E07000174,E12000004
NG18 4BH,E07000174,E12000004
NG18 5SQ,E07000174,E12000004
NG18 6AU,E07000174,E12000004
NG19 0AA,E07000174,E12000004
NG4 3NJ,E07000173,E12000004
S81 9DN,E07000171,E12000004
NG1 3NF,E06000018,E12000004
NG1 7EG,E06000018,E12000004
NG12 1AL,E07000176,E12000004
NG13 8HL,E07000176,E12000004
NG18 4XJ,E07000174,E12000004
NG19 8JN,E07000174,E12000004
NG24 3DW,E07000175,E12000004
NG3 1GU,E06000018,E12000004
NG5 2AW,E06000018,E12000004
NG9 1LR,E07000172,E12000004
NG9 3ND,E07000172,E12000004
S81 8JF,E07000171,E12000004
NG22 8UU,E07000175,E12000004
NG23 5NA,E07000175,E12000004
S80 3DN,E07000171,E12000004
NG11 8GZ,E06000018,E12000004
NG18 2BQ,E07000174,E12000004
NG25 0QN,E07000175,E12000004
NG9 1EJ,E07000172,E12000004
S81 0QX,E07000171,E12000004
S81 9JT,E07000171,E12000004
NG22 8QT,E07000175,E12000004
NG2 4RE,E06000018,E12000004
NG2 4RQ,E06000018,E12000004
NG2 7HW,E07000176,E12000004
NG20 0SY,E07000174,E12000004
NG5 5FJ,E06000018,E12000004
NG6 9AP,E06000018,E12000004
NG6 9DJ,E06000018,E12000004
NG7 2BQ,E06000018,E12000004
NG15 6WX,E07000170,E12000004
NG15 7TT,E07000170,E12000004
NG5 9NE,E06000018,E12000004
NG6 8HQ,E06000018,E12000004
NG6 8NX,E06000018,E12000004
NG7 1QE,E06000018,E12000004
NG14 5GL,E07000173,E12000004
NG14 7JA,E07000175,E12000004
NG5 3HJ,E06000018,E12000004
NG5 5JU,E06000018,E12000004
NG7 5LT,E06000018,E12000004
NG8 6LB,E06000018,E12000004
NG8 6PP,E06000018,E12000004
NG15 6PN,E07000170,E12000004
NG2 7UT,E07000176,E12000004
NG7 3AJ,E06000018,E12000004
NG7 5ND,E06000018,E12000004
NG8 1FG,E06000018,E12000004
NG8 6HS,E06000018,E12000004
NG24 4LY,E07000175,E12000004
NG3 3EQ,E06000018,E12000004
NG3 4JU,E06000018,E12000004
NG7 1QT,E06000018,E12000004
NG7 5FY,E06000018,E12000004
NG8 3LQ,E06000018,E12000004
NG8 3QG,E06000018,E12000004
NG8 6EB,E06000018,E12000004
NG18 3DS,E07000174,E12000004
NG18 4BX,E07000174,E12000004
NG9 1JT,E07000172,E12000004
NG16 1AE,E07000172,E12000004
NG22 0LW,E07000171,E12000004
NG22 0WA,E07000171,E12000004
NG17 8RH,E07000170,E12000004
NG3 4PY,E06000018,E12000004
NG3 7AN,E06000018,E12000004
NG7 6ES,E06000018,E12000004
NG8 3HF,E06000018,E12000004
LE12 5GB,E07000176,E12000004
NG19 8ND,E07000174,E12000004
NG9 5BG,E07000172,E12000004
NG15 7DD,E07000170,E12000004
NG21 9RX,E07000175,E12000004
NG22 0EG,E07000175,E12000004
NG23 6AF,E07000175,E12000004
NG5 8BY,E07000173,E12000004
NG6 7AF,E06000018,E12000004
NG6 9GB,E06000018,E12000004
NG24 2RB,E07000175,E12000004
NG8 1HQ,E06000018,E12000004
NG8 5PY,E06000018,E12000004
NG9 2HG,E07000172,E12000004
NG5 4BJ,E07000173,E12000004
NG16 6PN,E07000170,E12000004
NG17 5LF,E07000170,E12000004
NG17 9BG,E07000170,E12000004
NG3 3DJ,E06000018,E12000004
NG8 6BN,E06000018,E12000004
NG18 2HD,E07000174,E12000004
NG9 1NS,E07000172,E12000004
NG9 2SH,E06000018,E12000004
NG15 7RS,E07000170,E12000004
NG15 9DA,E07000173,E12000004
NG22 0LH,E07000171,E12000004
NG22 8GJ,E07000175,E12000004
NG23 7QX,E07000175,E12000004
S81 0SL,E07000171,E12000004
S81 7DU,E07000171,E12000004
NG12 3HS,E07000176,E12000004
NG2 2EA,E06000018,E12000004
NG2 7LE,E07000176,E12000004
NG12 3UF,E07000176,E12000004
NG12 4HP,E07000176,E12000004
NG4 1FF,E07000173,E12000004
NG4 4NQ,E07000173,E12000004
NG5 1ND,E06000018,E12000004
S80 3GE,E07000171,E12000004
NG11 6QX,E07000176,E12000004
NG12 4EB,E07000176,E12000004
NG2 6JJ,E07000176,E12000004
NG4 3AY,E07000173,E12000004
NG5 8JH,E07000173,E12000004
S81 7JA,E07000171,E12000004
S81 8HS,E07000171,E12000004
NG11 8BS,E06000018,E12000004
NG12 4HW,E07000176,E12000004
NG13 8GH,E07000176,E12000004
NG13 9AS,E07000176,E12000004
NG21 0GD,E07000175,E12000004
NG1 2BL,E06000018,E12000004
NG1 4GU,E06000018,E12000004
NG5 3EJ,E06000018,E12000004
NG5 5UE,E06000018,E12000004
NG5 6RX,E07000173,E12000004
NG6 0AF,E06000018,E12000004
S80 3PG,E07000171,E12000004
NG16 2SQ,E07000172,E12000004
NG22 8EF,E07000175,E12000004
NG22 8FW,E07000175,E12000004
LE12 6YT,E07000176,E12000004
NG1 1FE,E06000018,E12000004
NG1 2NS,E06000018,E12000004
NG1 5BT,E06000018,E12000004
NG1 5ND,E06000018,E12000004
NG3 2NP,E06000018,E12000004
NG3 4LG,E06000018,E12000004
NG5 4LJ,E07000173,E12000004
NG6 0RF,E06000018,E12000004
NG8 2AS,E06000018,E12000004
LE12 6LD,E07000176,E12000004
LE12 6LZ,E07000176,E12000004
NG1 1JT,E06000018,E12000004
NG18 4LL,E07000174,E12000004
NG24 3WD,E07000175,E12000004
NG3 3BZ,E06000018,E12000004
NG5 7AB,E07000173,E12000004
NG5 8BW,E07000173,E12000004
NG5 8LU,E07000173,E12000004
NG14 6AG,E07000175,E12000004
NG21 0UJ,E07000175,E12000004
NG23 6NG,E07000175,E12000004
NG23 6QY,E07000175,E12000004
NG18 4DB,E07000174,E12000004
NG25 0AJ,E07000175,E12000004
NG25 0TZ,E07000175,E12000004
NG3 1GW,E06000018,E12000004
NG3 6AQ,E07000173,E12000004
NG5 2LN,E06000018,E12000004
NG12 2AH,E07000176,E12000004
NG2 7NH,E07000176,E12000004
NG20 0QZ,E07000174,E12000004
NG21 0NS,E07000175,E12000004
NG7 5GZ,E06000018,E12000004
NG17 4HG,E07000170,E12000004
NG9 2AZ,E07000172,E12000004
S81 0DF,E07000171,E12000004
S81 9SA,E07000171,E12000004
NG11 6NE,E07000176,E12000004
NG11 8NT,E06000018,E12000004
NG12 3NB,E07000176,E12000004
NG2 6LZ,E07000176,E12000004
NG8 5BP,E06000018,E12000004
NG17 1BP,E07000170,E12000004
NG17 3BX,E07000170,E12000004
NG17 8HP,E07000170,E12000004
NG9 2GD,E06000018,E12000004
NG23 5SE,E07000175,E12000004
NG16 6BW,E07000170,E12000004
NG9 1GT,E07000172,E12000004
NG9 8AP,E07000172,E12000004
S81 8GD,E07000171,E12000004
NG15 7JH,E07000170,E12000004
NG23 7QY,E07000175,E12000004
NG24 1UP,E07000175,E12000004
NG16 5NQ,E07000170,E12000004
NG9 2QZ,E07000172,E12000004
S81 7HZ,E07000171,E12000004
S81 7TB,E07000171,E12000004
S81 8EE,E07000171,E12000004
NG11 0AX,E07000176,E12000004
NG24 3LR,E07000175,E12000004
NG24 4PX,E07000175,E12000004
NG25 0RG,E07000175,E12000004
NG19 9LU,E07000174,E12000004
NG9 6HZ,E07000172,E12000004
NG11 9AN,E06000018,E12000004
NG12 5EQ,E07000176,E12000004
NG11 8GY,E06000018,E12000004
NG12 4EL,E07000176,E12000004
NG2 1PN,E06000018,E12000004
NG7 1NG,E06000018,E12000004
NG8 3EZ,E06000018,E12000004
NG8 6BL,E06000018,E12000004
NG15 6XU,E07000170,E12000004
NG24 1QF,E07000175,E12000004
NG2 2NS,E06000018,E12000004
NG2 7EE,E07000176,E12000004
NG8 4QA,E06000018,E12000004
NG15 6RP,E07000170,E12000004
NG22 0PN,E07000171,E12000004
NG22 0UN,E07000171,E12000004
NG11 8SQ,E06000018,E12000004
NG12 3QN,E07000176,E12000004
NG2 6HQ,E07000176,E12000004
NG4 1DZ,E07000173,E12000004
NG7 7EW,E06000018,E12000004
NG8 6NF,E06000018,E12000004
NG24 2BN,E07000175,E12000004
NG2 4QB,E06000018,E12000004
NG8 4EU,E06000018,E12000004
NG14 5FF,E07000173,E12000004
NG17 2BS,E07000170,E12000004
NG17 4GA,E07000170,E12000004
NG17 8PW,E07000170,E12000004
NG7 2DF,E06000018,E12000004
NG7 2UH,E06000018,E12000004
NG8 5DZ,E06000018,E12000004
NG8 5FR,E06000018,E12000004
NG11 9JL,E06000018,E12000004
NG13 8TR,E07000176,E12000004
NG4 3DS,E07000173,E12000004
NG17 1FL,E07000170,E12000004
NG3 3AZ,E06000018,E12000004
NG3 7EH,E06000018,E12000004
NG3 7FS,E06000018,E12000004
NG7 3FY,E06000018,E12000004
NG7 6HZ,E06000018,E12000004
NG8 2QA,E06000018,E12000004
NG12 3SJ,E07000176,E12000004
NG4 2BU,E07000173,E12000004
S81 9AP,E07000171,E12000004
S81 9FL,E07000171,E12000004
NG17 1GJ,E07000170,E12000004
NG17 3AE,E07000170,E12000004
NG7 3BN,E06000018,E12000004
LE12 6RW,E07000176,E12000004
NG2 6NG,E07000176,E12000004
NG16 2EN,E07000172,E12000004
NG18 4XB,E07000174,E12000004
NG15 0DX,E07000170,E12000004
NG16 1AZ,E07000172,E12000004
NG18 5PF,E07000174,E12000004
NG19 6QF,E07000174,E12000004
NG19 7DJ,E07000174,E12000004
NG19 9AU,E07000174,E12000004
NG19 9JY,E07000174,E12000004
NG19 9LN,E07000174,E12000004
NG9 6LF,E07000172,E12000004
NG9 8PE,E07000172,E12000004
NG22 0AB,E07000175,E12000004
NG22 9LZ,E07000175,E12000004
NG22 9WF,E07000175,E12000004
NG23 6QW,E07000175,E12000004
NG23 7HX,E07000175,E12000004
NG1 4GN,E06000018,E12000004
NG11 6HL,E07000176,E12000004
NG11 6JB,E07000176,E12000004
NG18 5BG,E07000170,E12000004
NG9 7HB,E07000172,E12000004
S80 2TZ,E07000171,E12000004
NG3 4QL,E06000018,E12000004
NG3 6FH,E07000173,E12000004
NG3 6PD,E07000173,E12000004
NG7 1DD,E06000018,E12000004
NG7 6JN,E06000018,E12000004
NG8 4ES,E06000018,E12000004
NG12 2BZ,E07000176,E12000004
NG2 6PH,E07000176,E12000004
NG14 6NU,E07000173,E12000004
NG16 2XF,E07000172,E12000004
NG22 0HH,E07000175,E12000004
NG5 9HQ,E06000018,E12000004
NG6 8US,E06000018,E12000004
NG1 2GN,E06000018,E12000004
NG11 6EY,E07000176,E12000004
NG18 1SU,E07000174,E12000004
NG18 3BJ,E07000174,E12000004
NG2 1AP,E06000018,E12000004
NG9 6NA,E07000172,E12000004
NG18 4AF,E07000174,E12000004
NG19 0PE,E07000174,E12000004
NG9 3GN,E07000172,E12000004
NG15 0EE,E07000170,E12000004
NG15 7AS,E07000170,E12000004
NG16 3QN,E07000172,E12000004
NG22 0HX,E07000171,E12000004
NG5 4GT,E07000173,E12000004
NG5 5PP,E06000018,E12000004
NG5 9HL,E06000018,E12000004
NG6 9EQ,E06000018,E12000004
NG18 2JA,E07000174,E12000004
NG19 0AT,E07000174,E12000004
NG14 5DQ,E07000173,E12000004
NG5 8NL,E07000173,E12000004
S81 0SE,E07000171,E12000004
S81 7NL,E07000171,E12000004
NG18 2PB,E07000174,E12000004
NG18 3GU,E07000174,E12000004
NG19 6PQ,E07000170,E12000004
NG14 7GZ,E07000175,E12000004
NG15 6GS,E07000170,E12000004
NG5 3ES,E06000018,E12000004
NG6 8ZQ,E07000173,E12000004
NG24 3FU,E07000175,E12000004
NG7 3FQ,E06000018,E12000004
NG7 5NG,E06000018,E12000004
NG17 4AY,E07000170,E12000004
NG3 2PZ,E06000018,E12000004
NG7 7GY,E06000018,E12000004
NG8 3HG,E06000018,E12000004
NG1 5DJ,E06000018,E12000004
NG12 5NL,E07000176,E12000004
NG2 7DH,E07000176,E12000004
S80 1UT,E07000171,E12000004
NG9 2AU,E07000172,E12000004
NG15 8HA,E07000170,E12000004
NG5 4FS,E07000173,E12000004
NG5 5EH,E06000018,E12000004
NG17 2BT,E07000170,E12000004
NG24 2RQ,E07000175,E12000004
NG7 3FH,E06000018,E12000004
NG3 5PF,E06000018,E12000004
NG7 1FT,E06000018,E12000004
NG7 2UR,E06000018,E12000004
NG8 6ER,E06000018,E12000004
NG1 7DL,E06000018,E12000004
NG12 5LJ,E07000176,E12000004
NG12 5PA,E07000176,E12000004
NG13 9PQ,E07000176,E12000004
NG1 5HT,E06000018,E12000004
NG11 9GB,E06000018,E12000004
NG12 3SU,E07000176,E12000004
NG2 4GP,E06000018,E12000004
NG21 0JY,E07000175,E12000004
NG8 1ND,E06000018,E12000004
NG11 8JQ,E06000018,E12000004
NG12 2BS,E07000176,E12000004
NG12 3TT,E07000176,E12000004
NG2 6PB,E07000176,E12000004
NG11 6ED,E07000176,E12000004
NG17 7FE,E07000170,E12000004
NG24 4JQ,E07000175,E12000004
NG24 4TN,E07000175,E12000004
NG8 3AR,E06000018,E12000004
NG15 8DU,E07000170,E12000004
NG16 1ED,E07000172,E12000004
NG22 0AG,E07000175,E12000004
NG23 6AY,E07000175,E12000004
NG5 2HS,E06000018,E12000004
NG5 8RR,E07000173,E12000004
NG6 0JF,E06000018,E12000004
NG6 8NA,E06000018,E12000004
NG1 1QX,E06000018,E12000004
NG1 6HF,E06000018,E12000004
NG24 3RJ,E07000175,E12000004
NG8 6HE,E06000018,E12000004
NG21 9HX,E07000175,E12000004
NG18 4HT,E07000174,E12000004
NG19 0RN,E07000174,E12000004
NG19 0RR,E07000174,E12000004
NG17 1GW,E07000170,E12000004
NG17 4EF,E07000170,E12000004
NG24 3NT,E07000175,E12000004
NG8 2DH,E06000018,E12000004
S81 8UQ,E07000171,E12000004
NG14 6FP,E07000173,E12000004
NG15 6RT,E07000170,E12000004
NG16 3LY,E07000172,E12000004
NG23 7NZ,E07000175,E12000004
NG17 2BY,E07000170,E12000004
NG17 3BT,E07000170,E12000004
NG24 4QG,E07000175,E12000004
NG3 2AS,E06000018,E12000004
NG3 5XB,E07000173,E12000004
S81 9HF,E07000171,E12000004
NG14 5HP,E07000173,E12000004
NG14 6QG,E07000173,E12000004
NG15 6WL,E07000170,E12000004
NG23 5NL,E07000175,E12000004
NG24 1EU,E07000175,E12000004
NG5 9PP,E07000173,E12000004
NG18 4BS,E07000174,E12000004
NG19 0AF,E07000174,E12000004
NG2 4HD,E06000018,E12000004
NG2 7ET,E07000176,E12000004
NG9 2PQ,E07000172,E12000004
S80 1EL,E07000171,E12000004
NG12 5DU,E07000176,E12000004
NG13 7AW,E07000176,E12000004
NG21 0RJ,E07000175,E12000004
NG4 1AU,E07000173,E12000004
NG4 4BT,E07000173,E12000004
NG19 7RA,E07000174,E12000004
NG12 3BD,E07000176,E12000004
NG12 5ND,E07000176,E12000004
NG2 4FH,E06000018,E12000004
NG2 6GF,E07000176,E12000004
NG20 0GY,E07000174,E12000004
S80 3AW,E07000171,E12000004
NG12 2LD,E07000176,E12000004
NG13 9NS,E07000176,E12000004
NG15 7EE,E07000170,E12000004
NG22 9LB,E07000175,E12000004
NG24 1XW,E07000175,E12000004
NG5 4HW,E07000173,E12000004
NG5 5SE,E06000018,E12000004
NG6 8RD,E06000018,E12000004
NG24 3HU,E07000175,E12000004
NG24 3TP,E07000175,E12000004
NG3 1JN,E06000018,E12000004
NG8 5PH,E06000018,E12000004
NG11 8GN,E06000018,E12000004
NG2 4JA,E06000018,E12000004
NG9 2GJ,E06000018,E12000004
S81 8FT,E07000171,E12000004
NG14 5BP,E07000173,E12000004
NG5 5RU,E06000018,E12000004
NG3 1AH,E06000018,E12000004
NG3 2LL,E06000018,E12000004
NG3 6FP,E07000173,E12000004
NG7 2EU,E06000018,E12000004
NG7 2UG,E06000018,E12000004
NG8 1FD,E06000018,E12000004
NG2 6SE,E07000176,E12000004
NG4 2QJ,E07000173,E12000004
NG4 4PB,E07000173,E12000004
NG1 4EE,E06000018,E12000004
NG18 2AT,E07000174,E12000004
NG19 9HF,E07000174,E12000004
NG9 6GJ,E07000172,E12000004
NG14 6QR,E07000173,E12000004
NG15 7NH,E07000170,E12000004
NG15 7PE,E07000170,E12000004
NG15 8GB,E07000173,E12000004
NG16 1EE,E07000172,E12000004
NG22 8JX,E07000175,E12000004
NG16 3SB,E07000172,E12000004
NG17 8FQ,E07000170,E12000004
NG24 4PB,E07000175,E12000004
S80 2AU,E07000171,E12000004
NG12 4FH,E07000176,E12000004
NG2 3HW,E06000018,E12000004
NG2 7QB,E07000176,E12000004
NG18 4DF,E07000174,E12000004
NG9 1JE,E07000172,E12000004
S81 7NH,E07000171,E12000004
LE12 5GG,E07000176,E12000004
NG14 6FR,E07000173,E12000004
NG15 7SA,E07000170,E12000004
NG5 8PA,E07000173,E12000004
NG6 7AZ,E06000018,E12000004
NG17 2QF,E07000170,E12000004
NG17 8BJ,E07000170,E12000004
NG8 4GG,E06000018,E12000004
S80 2QQ,E07000171,E12000004
NG11 6QQ,E07000176,E12000004
NG11 8FS,E06000018,E12000004
NG12 3UJ,E07000176,E12000004
NG2 5LA,E07000176,E12000004
NG11 6HU,E07000176,E12000004
NG18 2BB,E07000174,E12000004
NG9 6RN,E07000172,E12000004
NG23 7SZ,E07000175,E12000004
S80 1HT,E07000171,E12000004
NG17 1JD,E07000170,E12000004
NG18 1JB,E07000174,E12000004
NG7 3FE,E06000018,E12000004
NG7 4FN,E06000018,E12000004
NG8 1AU,E06000018,E12000004
NG8 1JZ,E06000018,E12000004
S81 9BF,E07000171,E12000004
NG14 6RP,E07000175,E12000004
NG24 1AU,E07000175,E12000004
NG5 2HH,E06000018,E12000004
NG11 6DZ,E07000176,E12000004
NG16 5FA,E07000170,E12000004
NG3 1DG,E06000018,E12000004
NG7 7JA,E06000018,E12000004
NG8 1DE,E06000018,E12000004
NG8 2PR,E06000018,E12000004
NG14 6AD,E07000175,E12000004
NG5 7DA,E07000173,E12000004
NG24 3TZ,E07000175,E12000004
NG24 4NF,E07000175,E12000004
NG3 6HS,E07000173,E12000004
NG7 2HL,E06000018,E12000004
NG8 3PN,E06000018,E12000004
NG22 8TL,E07000175,E12000004
NG5 3FQ,E06000018,E12000004
NG1 1GY,E06000018,E12000004
NG17 3HN,E07000170,E12000004
NG17 8AJ,E07000170,E12000004
NG3 5NJ,E07000173,E12000004
NG7 1DU,E06000018,E12000004
NG7 4GL,E06000018,E12000004
NG7 6NN,E06000018,E12000004
S81 8PU,E07000171,E12000004
NG13 8BA,E07000176,E12000004
NG13 9NL,E07000176,E12000004
NG18 3EH,E07000174,E12000004
NG18 5JE,E07000174,E12000004
NG19 7JD,E07000174,E12000004
NG19 8BG,E07000174,E12000004
NG9 2DX,E07000172,E12000004
NG2 7DT,E07000176,E12000004
NG20 9PB,E07000174,E12000004
NG4 4BP,E07000173,E12000004
NG9 5JW,E07000172,E12000004
NG9 1PR,E07000172,E12000004
NG4 2AJ,E07000173,E12000004
NG4 2NX,E07000173,E12000004
NG4 4QF,E07000173,E12000004
LE12 6LQ,E07000176,E12000004
NG13 8DS,E07000176,E12000004
